"activity_log_id","user_id","element_id","entity_id","action_id","logged_at"
2527,1,2,1,1000005,2026-03-06 11:33:37.820
2528,1,1,1,1000004,2026-03-06 11:35:22.413
2529,1,2,1,1000005,2026-03-06 11:41:44.553
2530,1,1,1,1000005,2026-03-06 11:42:08.531
2531,1,2,1,1000000,2026-03-06 11:44:20.858
2532,2,3,1,1000004,2026-03-06 14:43:08.717
2533,3,1,1,1000005,2026-03-06 17:07:27.821
2534,3,6,1,1000005,2026-03-06 17:10:17.365
2535,3,4,1,1000005,2026-03-06 17:10:18.741
2536,3,6,1,1000004,2026-03-06 17:12:11.342
2537,3,4,1,1000004,2026-03-06 17:12:33.477
2538,3,1,1,1000000,2026-03-06 17:16:14.365
2539,3,6,1,1000000,2026-03-06 17:24:46.118
2540,3,5,1,1000004,2026-03-06 17:35:36.986
2541,3,5,1,1000000,2026-03-06 17:37:27.106
2542,1,1,1,1000000,2026-03-09 10:45:29.334
2543,2,3,1,1000000,2026-03-09 14:28:29.007
2544,3,6,1,1000005,2026-03-09 17:10:34.493
2545,3,6,1,1000005,2026-03-09 17:12:04.334
2546,3,4,1,1000005,2026-03-09 17:20:31.974
2547,3,5,1,1000004,2026-03-09 17:49:55.660
2548,1,1,1,1000005,2026-03-10 10:42:58.272
2549,2,3,1,1000004,2026-03-10 14:08:07.702
2550,3,4,1,1000004,2026-03-10 17:12:20.781
2551,1,1,1,1000005,2026-03-11 11:06:29.158
2552,2,3,1,1000000,2026-03-11 13:17:51.142
2553,3,4,1,1000004,2026-03-11 17:35:53.256
2554,3,5,1,1000004,2026-03-11 17:41:54.802
2555,1,1,1,1000000,2026-03-12 09:56:41.911
2556,2,3,1,1000000,2026-03-12 13:13:21.280
2557,3,6,1,1000005,2026-03-12 16:57:29.022
2558,1,2,1,1000004,2026-03-13 11:33:58.718
2559,2,3,1,1000000,2026-03-13 12:24:47.322
2560,3,1,1,1000000,2026-03-13 15:33:52.311
2561,1,1,1,1000005,2026-03-16 10:24:33.477
2562,2,3,1,1000004,2026-03-16 14:05:02.586
2563,3,1,1,1000004,2026-03-16 17:33:39.881
2564,1,1,1,1000000,2026-03-17 10:55:01.891
2565,2,3,1,1000005,2026-03-17 14:30:51.318
2566,3,4,1,1000004,2026-03-17 17:45:56.817
2567,1,2,1,1000005,2026-03-18 11:34:33.816
2568,2,3,1,1000005,2026-03-18 13:30:49.465
2569,3,1,1,1000004,2026-03-18 17:38:52.709
2570,1,1,1,1000000,2026-03-19 11:11:12.363
2571,2,3,1,1000005,2026-03-19 12:35:46.762
2572,3,6,1,1000000,2026-03-19 17:33:20.403
2573,1,1,1,1000000,2026-03-20 11:11:57.863
2574,2,3,1,1000004,2026-03-20 12:36:15.689
2575,3,1,1,1000005,2026-03-20 16:14:31.876
2576,1,1,1,1000004,2026-03-23 11:28:08.321
2577,2,3,1,1000004,2026-03-23 13:42:41.169
2578,3,1,1,1000005,2026-03-23 17:18:38.199
2579,1,2,1,1000005,2026-03-24 10:24:41.103
2580,2,3,1,1000005,2026-03-24 13:57:04.105
2581,3,6,1,1000000,2026-03-24 17:31:58.580
2582,1,2,1,1000005,2026-03-25 11:17:56.341
2583,1,1,1,1000005,2026-03-25 11:21:33.304
2584,1,1,1,1000004,2026-03-25 11:39:16.788
2585,1,2,1,1000000,2026-03-25 11:43:09.910
2586,2,3,1,1000000,2026-03-25 13:03:37.991
2587,2,3,1,1000005,2026-03-25 13:14:15.858
2588,2,3,1,1000004,2026-03-25 13:26:26.611
2589,2,3,1,1000005,2026-03-25 13:29:21.967
2590,2,3,1,1000004,2026-03-25 13:31:07.464
2591,2,3,1,1000004,2026-03-25 13:41:39.739
2592,2,3,1,1000000,2026-03-25 14:09:06.810
2593,2,3,1,1000005,2026-03-25 14:12:56.777
2594,2,3,1,1000005,2026-03-25 14:24:44.098
2595,2,3,1,1000000,2026-03-25 14:30:58.177
2596,3,4,1,1000005,2026-03-25 17:34:39.357
2597,1,2,1,1000000,2026-03-26 11:11:36.659
2598,2,3,1,1000004,2026-03-26 13:07:27.041
2599,3,1,1,1000005,2026-03-26 17:38:20.973
2600,1,1,1,1000005,2026-03-27 11:07:42.076
2601,2,3,1,1000004,2026-03-27 13:49:51.946
2602,3,1,1,1000000,2026-03-27 17:10:41.120
2603,1,1,1,1000005,2026-03-30 11:41:28.132
2604,2,3,1,1000004,2026-03-30 13:07:53.505
2605,3,1,1,1000000,2026-03-30 16:35:12.282
2606,1,2,1,1000004,2026-03-31 11:39:40.256
2607,2,3,1,1000004,2026-03-31 14:43:37.221
2608,3,4,1,1000005,2026-03-31 17:29:21.797
2609,1,2,1,1000004,2026-01-01 09:38:24.882
2610,2,3,1,1000000,2026-01-01 14:51:15.779
2611,3,4,1,1000004,2026-01-01 16:52:02.370
2612,3,6,1,1000000,2026-01-01 17:04:52.166
2613,3,6,1,1000004,2026-01-01 17:19:19.620
2614,3,1,1,1000005,2026-01-01 17:22:27.467
2615,3,1,1,1000005,2026-01-01 17:29:55.486
2616,3,6,1,1000005,2026-01-01 17:40:15.958
2617,3,5,1,1000000,2026-01-01 17:41:18.478
2618,1,1,1,1000005,2026-01-02 10:53:12.081
2619,2,3,1,1000000,2026-01-02 14:38:36.488
2620,3,4,1,1000000,2026-01-02 17:48:31.265
2621,1,1,1,1000000,2026-01-05 11:05:26.496
2622,2,3,1,1000004,2026-01-05 13:22:01.433
2623,2,3,1,1000005,2026-01-05 13:35:26.515
2624,2,3,1,1000005,2026-01-05 13:39:34.952
2625,2,3,1,1000000,2026-01-05 13:41:42.418
2626,2,3,1,1000004,2026-01-05 14:09:54.986
2627,2,3,1,1000005,2026-01-05 14:26:01.404
2628,3,6,1,1000005,2026-01-05 17:40:02.464
2629,1,2,1,1000005,2026-01-06 11:15:53.446
2630,2,3,1,1000000,2026-01-06 12:49:35.370
2631,3,4,1,1000000,2026-01-06 16:31:11.769
2632,1,2,1,1000000,2026-01-07 11:46:45.970
2633,2,3,1,1000005,2026-01-07 13:17:27.418
2634,2,3,1,1000005,2026-01-07 14:07:03.514
2635,2,3,1,1000005,2026-01-07 14:17:43.128
2636,2,3,1,1000000,2026-01-07 14:20:49.244
2637,2,3,1,1000000,2026-01-07 14:29:17.497
2638,2,3,1,1000005,2026-01-07 14:41:20.024
2639,2,3,1,1000000,2026-01-07 14:46:36.729
2640,3,6,1,1000005,2026-01-07 17:39:27.617
2641,1,2,1,1000004,2026-01-08 11:37:49.212
2642,2,3,1,1000005,2026-01-08 14:01:49.456
2643,3,1,1,1000005,2026-01-08 17:29:53.918
2644,1,1,1,1000004,2026-01-09 11:20:29.399
2645,2,3,1,1000000,2026-01-09 14:01:05.360
2646,3,6,1,1000004,2026-01-09 17:01:52.297
2647,1,1,1,1000000,2026-01-12 10:46:22.926
2648,2,3,1,1000005,2026-01-12 12:42:30.047
2649,2,3,1,1000004,2026-01-12 12:43:39.561
2650,2,3,1,1000005,2026-01-12 13:03:56.528
2651,2,3,1,1000005,2026-01-12 13:24:11.268
2652,2,3,1,1000004,2026-01-12 13:34:37.988
2653,2,3,1,1000004,2026-01-12 13:34:55.573
2654,2,3,1,1000004,2026-01-12 13:40:57.712
2655,2,3,1,1000000,2026-01-12 13:54:23.770
2656,2,3,1,1000000,2026-01-12 14:29:56.469
2657,2,3,1,1000005,2026-01-12 14:33:17.750
2658,3,5,1,1000004,2026-01-12 16:44:43.424
2659,1,2,1,1000004,2026-01-13 10:52:55.639
2660,2,3,1,1000005,2026-01-13 14:36:12.696
2661,2,3,1,1000005,2026-01-13 14:38:19.914
2662,2,3,1,1000005,2026-01-13 14:38:50.287
2663,2,3,1,1000005,2026-01-13 14:39:49.395
2664,2,3,1,1000005,2026-01-13 14:41:53.237
2665,3,6,1,1000005,2026-01-13 17:42:20.945
2666,1,2,1,1000005,2026-01-14 10:07:35.036
2667,2,3,1,1000005,2026-01-14 14:38:51.013
2668,3,4,1,1000005,2026-01-14 16:59:29.587
2669,1,1,1,1000004,2026-01-15 10:16:34.376
2670,2,3,1,1000004,2026-01-15 14:24:16.787
2671,2,3,1,1000005,2026-01-15 14:35:47.180
2672,2,3,1,1000005,2026-01-15 14:39:54.386
2673,2,3,1,1000005,2026-01-15 14:45:51.236
2674,3,4,1,1000000,2026-01-15 17:24:42.758
2675,1,1,1,1000004,2026-01-16 10:56:46.675
2676,2,3,1,1000004,2026-01-16 14:42:54.519
2677,3,6,1,1000000,2026-01-16 16:41:36.965
2678,1,1,1,1000005,2026-01-19 11:27:32.218
2679,2,3,1,1000005,2026-01-19 13:00:06.464
2680,2,3,1,1000000,2026-01-19 14:28:45.372
2681,3,6,1,1000005,2026-01-19 16:40:00.629
2682,1,2,1,1000005,2026-01-20 09:59:27.563
2683,2,3,1,1000004,2026-01-20 14:41:33.508
2684,2,3,1,1000005,2026-01-20 14:42:29.838
2685,2,3,1,1000000,2026-01-20 14:49:11.900
2686,3,5,1,1000004,2026-01-20 15:17:19.079
2687,3,1,1,1000000,2026-01-20 15:27:30.318
2688,3,6,1,1000004,2026-01-20 16:31:15.030
2689,3,6,1,1000004,2026-01-20 16:36:12.412
2690,3,4,1,1000000,2026-01-20 16:52:18.932
2691,3,6,1,1000004,2026-01-20 17:42:32.540
2692,1,1,1,1000000,2026-01-21 11:11:36.948
2693,2,3,1,1000004,2026-01-21 14:30:14.989
2694,2,3,1,1000000,2026-01-21 14:30:31.846
2695,2,3,1,1000004,2026-01-21 14:31:12.883
2696,2,3,1,1000000,2026-01-21 14:36:05.507
2697,2,3,1,1000000,2026-01-21 14:41:41.261
2698,3,6,1,1000005,2026-01-21 16:27:49.034
2699,1,2,1,1000000,2026-01-22 11:37:28.139
2700,2,3,1,1000000,2026-01-22 14:05:46.705
2701,3,1,1,1000000,2026-01-22 17:01:02.727
2702,1,1,1,1000005,2026-01-23 11:30:04.540
2703,2,3,1,1000004,2026-01-23 12:56:41.853
2704,3,4,1,1000005,2026-01-23 17:00:37.579
2705,3,6,1,1000004,2026-01-23 17:08:33.747
2706,3,4,1,1000000,2026-01-23 17:22:30.443
2707,3,6,1,1000004,2026-01-23 17:26:42.971
2708,3,6,1,1000000,2026-01-23 17:28:21.123
2709,3,4,1,1000005,2026-01-23 17:28:52.927
2710,3,1,1,1000000,2026-01-23 17:29:55.884
2711,3,1,1,1000005,2026-01-23 17:38:40.244
2712,3,5,1,1000005,2026-01-23 17:38:47.687
2713,1,2,1,1000004,2026-01-26 10:22:27.753
2714,2,3,1,1000000,2026-01-26 13:54:45.959
2715,3,6,1,1000004,2026-01-26 17:22:16.006
2716,1,1,1,1000004,2026-01-27 11:25:39.613
2717,2,3,1,1000005,2026-01-27 14:35:16.998
2718,3,6,1,1000005,2026-01-27 16:15:18.334
2719,3,6,1,1000000,2026-01-27 16:23:59.682
2720,3,5,1,1000000,2026-01-27 16:24:32.761
2721,3,4,1,1000005,2026-01-27 16:28:35.373
2722,3,6,1,1000004,2026-01-27 17:14:41.764
2723,3,6,1,1000000,2026-01-27 17:17:04.073
2724,3,1,1,1000004,2026-01-27 17:21:19.282
2725,3,4,1,1000005,2026-01-27 17:29:05.623
2726,3,5,1,1000000,2026-01-27 17:47:24.599
2727,1,1,1,1000005,2026-01-28 11:25:06.433
2728,2,3,1,1000005,2026-01-28 14:27:03.371
2729,3,4,1,1000000,2026-01-28 16:37:28.438
2730,1,1,1,1000004,2026-01-29 11:19:37.869
2731,2,3,1,1000000,2026-01-29 12:39:43.904
2732,3,1,1,1000005,2026-01-29 16:50:12.106
2733,1,1,1,1000000,2026-01-30 11:44:19.315
2734,2,3,1,1000005,2026-01-30 14:21:46.876
2735,3,1,1,1000004,2026-01-30 16:38:13.946
2736,3,1,1,1000005,2026-01-30 16:51:39.712
2737,3,5,1,1000004,2026-01-30 17:02:43.533
2738,3,4,1,1000005,2026-01-30 17:08:59.967
2739,3,4,1,1000005,2026-01-30 17:13:03.787
2740,3,6,1,1000004,2026-01-30 17:16:13.862
2741,3,6,1,1000005,2026-01-30 17:24:35.734
2742,3,4,1,1000005,2026-01-30 17:28:52.642
2743,3,1,1,1000000,2026-01-30 17:40:22.838
2744,3,1,1,1000000,2026-01-30 17:41:34.435
2745,1,2,1,1000005,2026-02-02 09:42:40.129
2746,2,3,1,1000004,2026-02-02 13:29:31.215
2747,3,6,1,1000005,2026-02-02 17:38:14.240
2748,1,1,1,1000005,2026-02-03 11:23:08.009
2749,2,3,1,1000000,2026-02-03 14:39:04.956
2750,3,6,1,1000000,2026-02-03 16:38:55.383
2751,1,1,1,1000004,2026-02-04 11:38:25.593
2752,2,3,1,1000004,2026-02-04 13:57:22.043
2753,3,4,1,1000000,2026-02-04 17:00:59.512
2754,1,2,1,1000000,2026-02-05 11:38:11.528
2755,2,3,1,1000005,2026-02-05 14:05:16.164
2756,2,3,1,1000005,2026-02-05 14:14:59.046
2757,3,5,1,1000005,2026-02-05 17:09:26.782
2758,1,1,1,1000000,2026-02-06 10:51:27.962
2759,1,2,1,1000004,2026-02-06 10:59:01.185
2760,1,1,1,1000000,2026-02-06 11:01:36.774
2761,1,1,1,1000004,2026-02-06 11:12:53.084
2762,1,1,1,1000005,2026-02-06 11:21:13.095
2763,1,1,1,1000004,2026-02-06 11:36:32.272
2764,1,2,1,1000004,2026-02-06 11:40:30.390
2765,2,3,1,1000005,2026-02-06 14:20:38.358
2766,3,4,1,1000005,2026-02-06 17:02:05.891
2767,1,1,1,1000004,2026-02-09 11:44:21.360
2768,2,3,1,1000005,2026-02-09 13:58:19.117
2769,3,6,1,1000005,2026-02-09 15:45:28.804
2770,3,6,1,1000005,2026-02-09 15:53:57.269
2771,3,6,1,1000000,2026-02-09 16:30:29.049
2772,3,5,1,1000004,2026-02-09 16:53:15.378
2773,3,5,1,1000005,2026-02-09 16:53:37.808
2774,3,5,1,1000000,2026-02-09 17:07:38.512
2775,1,1,1,1000004,2026-02-10 11:29:55.653
2776,2,3,1,1000004,2026-02-10 13:30:44.551
2777,3,5,1,1000000,2026-02-10 17:39:43.141
2778,1,2,1,1000005,2026-02-11 10:52:26.724
2779,2,3,1,1000005,2026-02-11 13:33:34.567
2780,3,4,1,1000004,2026-02-11 16:45:26.886
2781,1,1,1,1000000,2026-02-12 10:17:27.639
2782,2,3,1,1000005,2026-02-12 14:22:40.663
2783,2,3,1,1000000,2026-02-12 14:24:09.452
2784,2,3,1,1000000,2026-02-12 14:28:41.133
2785,2,3,1,1000000,2026-02-12 14:28:41.354
2786,2,3,1,1000000,2026-02-12 14:30:54.290
2787,2,3,1,1000000,2026-02-12 14:31:05.522
2788,2,3,1,1000004,2026-02-12 14:31:28.432
2789,2,3,1,1000000,2026-02-12 14:31:51.800
2790,2,3,1,1000005,2026-02-12 14:33:46.511
2791,2,3,1,1000000,2026-02-12 14:33:50.967
2792,3,6,1,1000000,2026-02-12 16:22:22.503
2793,1,2,1,1000004,2026-02-13 11:27:49.114
2794,2,3,1,1000005,2026-02-13 14:07:34.038
2795,3,6,1,1000000,2026-02-13 17:10:01.820
2796,1,1,1,1000000,2026-02-16 10:55:21.060
2797,1,2,1,1000004,2026-02-16 10:56:03.471
2798,1,2,1,1000004,2026-02-16 10:58:01.679
2799,1,1,1,1000000,2026-02-16 11:00:03.962
2800,1,1,1,1000000,2026-02-16 11:05:49.288
2801,1,1,1,1000005,2026-02-16 11:17:38.256
2802,1,2,1,1000005,2026-02-16 11:26:24.676
2803,1,1,1,1000005,2026-02-16 11:28:53.818
2804,2,3,1,1000004,2026-02-16 14:39:58.030
2805,3,1,1,1000004,2026-02-16 17:33:45.910
2806,3,1,1,1000005,2026-02-16 17:35:22.532
2807,3,6,1,1000000,2026-02-16 17:38:16.077
2808,3,6,1,1000004,2026-02-16 17:38:18.029
2809,3,1,1,1000004,2026-02-16 17:39:20.099
2810,3,6,1,1000004,2026-02-16 17:41:02.536
2811,3,5,1,1000000,2026-02-16 17:43:25.367
2812,3,5,1,1000005,2026-02-16 17:48:26.094
2813,1,1,1,1000000,2026-02-17 11:33:40.612
2814,2,3,1,1000004,2026-02-17 12:52:10.114
2815,3,5,1,1000000,2026-02-17 17:31:56.975
2816,1,2,1,1000000,2026-02-18 09:50:45.660
2817,1,1,1,1000000,2026-02-18 10:27:25.141
2818,1,1,1,1000000,2026-02-18 10:29:32.406
2819,1,1,1,1000004,2026-02-18 10:38:53.788
2820,1,2,1,1000004,2026-02-18 10:49:08.824
2821,1,2,1,1000004,2026-02-18 10:49:39.160
2822,1,2,1,1000005,2026-02-18 10:50:52.392
2823,1,1,1,1000000,2026-02-18 11:12:00.350
2824,1,1,1,1000000,2026-02-18 11:16:13.621
2825,1,2,1,1000000,2026-02-18 11:20:08.103
2826,2,3,1,1000000,2026-02-18 14:18:15.985
2827,3,6,1,1000000,2026-02-18 16:46:49.786
2828,1,2,1,1000000,2026-02-19 09:54:56.261
2829,2,3,1,1000004,2026-02-19 14:02:30.269
2830,2,3,1,1000000,2026-02-19 14:06:58.931
2831,2,3,1,1000000,2026-02-19 14:21:06.201
2832,2,3,1,1000004,2026-02-19 14:26:36.729
2833,2,3,1,1000004,2026-02-19 14:31:27.526
2834,2,3,1,1000005,2026-02-19 14:33:12.944
2835,2,3,1,1000000,2026-02-19 14:35:42.193
2836,2,3,1,1000004,2026-02-19 14:40:34.791
2837,3,4,1,1000000,2026-02-19 16:55:44.429
2838,3,4,1,1000000,2026-02-19 16:59:15.157
2839,3,5,1,1000005,2026-02-19 17:00:13.501
2840,3,1,1,1000004,2026-02-19 17:24:21.178
2841,3,6,1,1000005,2026-02-19 17:26:40.910
2842,3,4,1,1000000,2026-02-19 17:29:39.363
2843,3,4,1,1000000,2026-02-19 17:33:53.327
2844,3,1,1,1000005,2026-02-19 17:35:54.377
2845,3,1,1,1000005,2026-02-19 17:37:37.845
2846,1,1,1,1000000,2026-02-20 11:30:21.627
2847,1,2,1,1000004,2026-02-20 11:31:03.766
2848,1,2,1,1000005,2026-02-20 11:31:40.410
2849,1,1,1,1000000,2026-02-20 11:32:53.847
2850,1,2,1,1000004,2026-02-20 11:35:11.464
2851,1,2,1,1000004,2026-02-20 11:35:58.922
2852,1,2,1,1000005,2026-02-20 11:39:04.285
2853,1,2,1,1000004,2026-02-20 11:42:08.833
2854,1,1,1,1000005,2026-02-20 11:45:13.684
2855,1,2,1,1000004,2026-02-20 11:46:05.647
2856,2,3,1,1000004,2026-02-20 14:44:35.303
2857,3,1,1,1000005,2026-02-20 17:21:17.134
2858,1,1,1,1000005,2026-02-23 10:51:11.317
2859,2,3,1,1000000,2026-02-23 12:28:37.583
2860,2,3,1,1000005,2026-02-23 13:49:35.076
2861,3,4,1,1000005,2026-02-23 16:38:11.571
2862,1,1,1,1000004,2026-02-24 09:19:14.272
2863,1,2,1,1000004,2026-02-24 09:38:55.689
2864,1,1,1,1000000,2026-02-24 09:51:59.187
2865,1,2,1,1000000,2026-02-24 10:01:34.451
2866,1,1,1,1000000,2026-02-24 11:01:32.860
2867,1,1,1,1000005,2026-02-24 11:02:53.204
2868,2,3,1,1000004,2026-02-24 13:43:18.937
2869,3,5,1,1000000,2026-02-24 17:42:47.115
2870,1,1,1,1000000,2026-02-25 11:27:23.677
2871,2,3,1,1000005,2026-02-25 13:56:36.848
2872,3,6,1,1000000,2026-02-25 17:29:01.036
2873,1,2,1,1000000,2026-02-26 11:27:44.328
2874,2,3,1,1000000,2026-02-26 14:46:20.992
2875,3,6,1,1000004,2026-02-26 17:34:16.920
2876,1,1,1,1000005,2026-02-27 10:58:21.374
2877,2,3,1,1000004,2026-02-27 13:39:58.789
2878,3,1,1,1000000,2026-02-27 16:29:08.089
2879,1,1,1,1000005,2026-03-02 11:25:58.775
2880,2,3,1,1000000,2026-03-02 13:43:00.934
2881,3,1,1,1000004,2026-03-02 16:12:16.764
2882,3,4,1,1000000,2026-03-02 16:27:11.718
2883,3,1,1,1000004,2026-03-02 16:40:21.056
2884,3,1,1,1000005,2026-03-02 16:45:03.339
2885,3,4,1,1000004,2026-03-02 17:12:23.134
2886,3,6,1,1000004,2026-03-02 17:43:36.634
2887,1,2,1,1000004,2026-03-03 10:06:03.715
2888,1,1,1,1000000,2026-03-03 11:10:24.305
2889,2,3,1,1000004,2026-03-03 13:46:57.305
2890,2,3,1,1000004,2026-03-03 14:00:09.601
2891,2,3,1,1000000,2026-03-03 14:14:59.448
2892,2,3,1,1000005,2026-03-03 14:28:11.266
2893,3,6,1,1000004,2026-03-03 17:23:47.307
2894,3,6,1,1000004,2026-03-03 17:24:05.818
2895,3,6,1,1000004,2026-03-03 17:28:01.476
2896,3,4,1,1000000,2026-03-03 17:29:59.763
2897,3,6,1,1000005,2026-03-03 17:32:29.808
2898,3,6,1,1000000,2026-03-03 17:32:38.800
2899,3,4,1,1000000,2026-03-03 17:32:49.361
2900,3,5,1,1000000,2026-03-03 17:34:22.671
2901,1,2,1,1000000,2026-03-04 11:16:34.043
2902,2,3,1,1000000,2026-03-04 13:26:31.464
2903,3,1,1,1000004,2026-03-04 15:58:14.360
2904,1,1,1,1000004,2026-03-05 11:40:42.756
2905,2,3,1,1000005,2026-03-05 13:22:35.805
2906,2,3,1,1000004,2026-03-05 13:28:14.259
2907,2,3,1,1000005,2026-03-05 13:31:57.812
2908,2,3,1,1000000,2026-03-05 13:43:56.711
2909,2,3,1,1000000,2026-03-05 13:47:49.406
2910,2,3,1,1000000,2026-03-05 13:48:12.348
2911,2,3,1,1000000,2026-03-05 13:59:08.186
2912,2,3,1,1000000,2026-03-05 14:25:56.980
2913,3,5,1,1000000,2026-03-05 17:18:48.479
2914,1,1,1,1000004,2026-03-06 09:29:25.080
2915,1,2,1,1000005,2026-03-06 09:38:25.983
2916,1,1,1,1000005,2026-03-06 10:28:33.775
2917,1,2,1,1000000,2026-03-06 10:30:45.547
2918,1,1,1,1000000,2026-03-06 10:59:38.584
2919,1,1,1,1000005,2026-03-06 11:05:52.012
2920,1,2,1,1000004,2026-03-06 11:22:29.708
2921,1,1,1,1000005,2026-03-06 11:27:54.422
2922,1,1,1,1000004,2026-03-06 11:39:19.198
2923,2,3,1,1000000,2026-03-06 14:04:17.739
2924,3,5,1,1000000,2026-03-06 16:58:01.496
2925,3,5,1,1000000,2026-03-06 17:02:05.919
2926,3,5,1,1000004,2026-03-06 17:17:58.992
2927,3,4,1,1000004,2026-03-06 17:22:53.742
2928,3,4,1,1000005,2026-03-06 17:33:36.425
2929,3,5,1,1000005,2026-03-06 17:36:02.227
2930,1,2,1,1000000,2026-03-09 10:32:00.864
2931,1,1,1,1000000,2026-03-09 11:15:37.925
2932,1,2,1,1000004,2026-03-09 11:19:22.872
2933,1,2,1,1000005,2026-03-09 11:43:45.350
2934,2,3,1,1000005,2026-03-09 14:01:16.808
2935,3,1,1,1000005,2026-03-09 16:28:56.344
2936,1,1,1,1000000,2026-03-10 11:39:10.442
2937,2,3,1,1000000,2026-03-10 14:14:28.083
2938,3,4,1,1000004,2026-03-10 17:09:45.507
2939,1,1,1,1000000,2026-03-11 11:23:43.437
2940,2,3,1,1000000,2026-03-11 14:01:36.813
2941,3,4,1,1000005,2026-03-11 17:22:40.634
2942,1,2,1,1000004,2026-03-12 11:14:41.070
2943,2,3,1,1000004,2026-03-12 14:09:05.302
2944,3,4,1,1000000,2026-03-12 15:58:03.978
2945,1,2,1,1000000,2026-03-13 11:29:16.478
2946,2,3,1,1000004,2026-03-13 14:35:45.894
2947,3,6,1,1000000,2026-03-13 17:07:15.171
2948,1,2,1,1000005,2026-03-16 10:14:10.942
2949,1,1,1,1000004,2026-03-16 10:14:56.027
2950,1,1,1,1000000,2026-03-16 10:17:05.445
2951,1,2,1,1000005,2026-03-16 11:10:20.386
2952,1,1,1,1000005,2026-03-16 11:16:14.581
2953,1,1,1,1000000,2026-03-16 11:21:21.306
2954,1,2,1,1000000,2026-03-16 11:34:51.423
2955,1,2,1,1000005,2026-03-16 11:45:46.921
2956,1,2,1,1000000,2026-03-16 11:48:27.432
2957,2,3,1,1000004,2026-03-16 13:19:20.003
2958,3,6,1,1000004,2026-03-16 15:30:20.942
2959,3,4,1,1000005,2026-03-16 15:48:30.658
2960,3,5,1,1000000,2026-03-16 15:57:44.961
2961,3,4,1,1000004,2026-03-16 16:00:40.919
2962,3,5,1,1000000,2026-03-16 16:07:18.157
2963,3,4,1,1000000,2026-03-16 16:33:04.812
2964,3,5,1,1000000,2026-03-16 16:35:49.899
2965,3,1,1,1000004,2026-03-16 16:59:24.054
2966,3,6,1,1000005,2026-03-16 17:21:54.211
2967,1,2,1,1000000,2026-03-17 10:24:25.351
2968,2,3,1,1000004,2026-03-17 13:54:46.148
2969,2,3,1,1000005,2026-03-17 14:14:29.024
2970,2,3,1,1000004,2026-03-17 14:33:18.418
2971,2,3,1,1000004,2026-03-17 14:34:35.643
2972,3,6,1,1000004,2026-03-17 16:39:11.931
2973,1,2,1,1000000,2026-03-18 10:09:34.589
2974,1,2,1,1000004,2026-03-18 10:12:14.871
2975,1,2,1,1000005,2026-03-18 10:20:07.281
2976,1,1,1,1000005,2026-03-18 10:21:28.461
2977,1,2,1,1000004,2026-03-18 10:28:37.068
2978,1,2,1,1000005,2026-03-18 10:32:02.526
2979,1,2,1,1000004,2026-03-18 10:33:19.622
2980,2,3,1,1000005,2026-03-18 13:27:15.682
2981,2,3,1,1000004,2026-03-18 13:30:10.341
2982,2,3,1,1000000,2026-03-18 13:35:05.051
2983,2,3,1,1000000,2026-03-18 13:40:26.907
2984,2,3,1,1000000,2026-03-18 13:45:57.423
2985,2,3,1,1000004,2026-03-18 13:47:46.082
2986,2,3,1,1000004,2026-03-18 13:56:48.851
2987,2,3,1,1000004,2026-03-18 14:02:15.729
2988,2,3,1,1000005,2026-03-18 14:18:29.257
2989,3,6,1,1000004,2026-03-18 15:55:55.191
2990,3,1,1,1000005,2026-03-18 16:21:53.402
2991,3,5,1,1000004,2026-03-18 17:12:59.908
2992,3,5,1,1000000,2026-03-18 17:27:23.992
2993,3,4,1,1000004,2026-03-18 17:37:44.418
2994,3,5,1,1000000,2026-03-18 17:47:50.209
2995,1,2,1,1000004,2026-03-19 11:03:02.774
2996,1,1,1,1000005,2026-03-19 11:06:53.397
2997,1,2,1,1000004,2026-03-19 11:09:25.953
2998,1,2,1,1000000,2026-03-19 11:15:14.646
2999,1,1,1,1000004,2026-03-19 11:18:24.820
3000,1,2,1,1000000,2026-03-19 11:32:54.954
